atributo	valores	descrição	definição	ndd1	ndd2	ver	pag	tema_id	tema	entidade_id	entidade	classe	dimensao
valoresterotipovaziovoidable	995	Não aplicável	Não se aplica nenhuma das opções disponíveis.	FALSE	FALSE								
valoresterotipovaziovoidable	996	Desconhecido	O valor não é conhecido.	FALSE	FALSE								
valoresterotipovaziovoidable	997	Não preenchido	O valor não faz parte do conjunto de dados geográficos.	FALSE	FALSE								
valoresterotipovaziovoidable	998	Confidencial	O valor pode existir mas é confidencial.	FALSE	FALSE								
valoragualentica	1	Lagoa	Extensão de água, normalmente de pouca profundidade, rodeada de terra por todos os lados, que ocupa permanentemente uma depressão do terreno.	TRUE	TRUE	v1.0	87	04	Hidrografia	04.01	Água lêntica	AguaLentica	3D
valoragualentica	2	Albufeira	Extensão de água junto à costa resultante da ação do mar ou lago artificial criado por barragem ou represa construída num curso de água.	TRUE	TRUE	v1.0	87	04	Hidrografia	04.01	Água lêntica	AguaLentica	3D
valoragualentica	3	Charca	Escavação em terreno feita com o objetivo de captação e gestão de águas para fins agrícolas.	TRUE	FALSE	v1.0	87	04	Hidrografia	04.01	Água lêntica	AguaLentica	3D
valorareasagricolasflorestaismatos	1	Agricultura	Área utilizada para agricultura, constituída por terras aráveis e culturas permanentes.	TRUE	FALSE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	1.1	Cultura temporária de sequeiro e regadio	Cultura agrícola temporária irrigada e não irrigadas	FALSE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	1.2	Arrozal	Área de uso agrícola preparada para o cultivo do arroz.	FALSE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	1.3	Vinha	Área com plantações de vinha.	FALSE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	1.5	Pomar	Área com árvores ou arbustos de uma ou várias espécies, destinados à produção de fruto.	FALSE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	1.6	Olival	Área de plantação de oliveiras (Olea europea var. europea) para produção de azeitona.	FALSE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	2	Pastagem	Área ocupada com vegetação essencialmente do tipo herbácea.	FALSE	FALSE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	2.1	Pastagem permanente	Área permanentemente ocupada com vegetação essencialmente do tipo herbácea (cultivada ou natural).	TRUE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	2.2	Vegetação herbácea natural	Área de vegetação herbácea que se desenvolvem sem adubação, cultivo, sementeira ou drenagem.	TRUE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	3	Sistema agroflorestal	Área de terrenos dedicados aos usos florestais e agrícolas.	TRUE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4	Floresta	Área de terreno coberto de árvores e de outras formações vegetais.	FALSE	FALSE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.1	Floresta de folhosas	Floresta de espécies arbóreas angiospérmicas.	TRUE	FALSE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.1.1	Sobreiro	Área ocupada por conjuntos de árvores da espécie sobreiro (Quercus suber).	FALSE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.1.2	Azinheira	Área ocupada por conjuntos de árvores da espécie azinheira (Quercus rotundifolia).	FALSE	TRUE	v1.0	87	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.1.3	Carvalho	Área ocupada por conjuntos de árvores florestais das espécies carvalho-negral (Quercus pyrenaica), carvalho-alvarinho (Quercus robur), carvalho-português (Quercus faginea), ou de outros carvalhos.	FALSE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.1.4	Castanheiro	Área ocupada por conjuntos de árvores da espécie castanheiro (Castanea sativa) resultantes de regeneração natural, sementeira ou plantação.	FALSE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.1.5	Eucalipto	Área ocupada por conjuntos de árvores da espécie eucalipto (Eucalyptus spp.) resultantes de regeneração natural, sementeira ou plantação.	FALSE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.1.6	Espécie invasora	Área ocupada por conjuntos de árvores de espécie de carácter invasor.	FALSE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.1.7	Outras folhosas	Área ocupada por conjuntos de árvores em que se verifica a dominância numa espécie de outras folhosas não discriminadas nas restantes classes de folhosas (inclui floresta de nogueira (Juglans regia) desde que explorada para a produção de madeira)	FALSE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.2	Floresta de resinosas	Floresta de espécies arbóreas gimnospérmicas.	TRUE	FALSE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.2.1	Pinheiro manso	Área ocupada por conjuntos de árvores da espécie pinheiro manso (Pinus pinea) resultantes de regeneração natural, sementeira ou plantação.	FALSE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.2.2	Pinheiro bravo	Área ocupada por conjuntos de árvores da espécie pinheiro bravo (Pinus pinaster) resultantes de regeneração natural, sementeira ou plantação.	FALSE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	4.2.3	Outras resinosas	Área ocupada por conjuntos de árvores em que se verifica a dominância numa espécie de outras resinosas não discriminadas nas restantes classes de resinosas.	FALSE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasagricolasflorestaismatos	5	Mato	Área natural de vegetação espontânea (urzes, silvas, giestas, tojos, zambujeiro).	TRUE	TRUE	v1.0	88	07	Ocupação do solo	07.01	Área agrícola, florestal ou mato	AreaAgricolaFlorestalMato	2D
valorareasartificializadas	1	Equipamentos de saúde	Área associada aos equipamentos de saúde.	TRUE	TRUE	v1.0	88	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	2	Equipamentos de educação	Área associada aos equipamentos de educação.	TRUE	TRUE	v1.0	88	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	3	Equipamentos industriais	Área associada à atividade industrial.	TRUE	TRUE	v1.0	88	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	4	Equipamentos comerciais ou de carácter geral	Área associada à atividade comercial e de carácter geral (inclui os empreendimentos turísticos, as grandes superfícies comerciais e outros equipamentos similares).	TRUE	TRUE	v1.0	88	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	5	Área de deposição de resíduos	Área de deposição e tratamento de resíduos urbanos ou industriais.	TRUE	TRUE	v1.0	88	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	6	Área em construção	Área em construção (inclui escavações, estaleiros de obra, etc.) e áreas abandonadas inseridas num contexto urbano.	TRUE	TRUE	v1.0	88	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	7	Parque e jardim	Área de terreno relvado ou arborizado que inclui parque, jardim de enquadramento da estrutura urbana, área de floresta ou bosque para uso público com funções de recreio, jardim botânico, etc.	TRUE	TRUE	v1.0	89	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	8	Área verde	Área verde em contexto urbano.	TRUE	TRUE	v1.0	89	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	9	Campo de golfe	Área delimitada para a prática de golfe, na qual se pode observar pequenos bosques, lagos, relvados e outras infraestruturas associadas.	TRUE	TRUE	v1.0	89	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	10	Instalação desportiva e equipamentos de lazer	Área ocupada por instalações desportivas (estádios de futebol e infraestruturas anexas, estádios de hóquei, piscinas e campos de ténis, pistas de ciclismo, hipódromos, pistas de atletismo, campos de tiro, etc.) e por outros equipamentos de lazer.	TRUE	TRUE	v1.0	89	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	11	Parque de campismo	Área ocupada por estruturas de apoio ao campismo ou ao caravanismo.	TRUE	TRUE	v1.0	89	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorareasartificializadas	12	Cemitério	Terreno ou local, geralmente murado, destinado à sepultura dos defuntos.	TRUE	TRUE	v1.0	89	07	Ocupação do solo	07.02	Área artificializada	AreasArtificializadas	2D
valorbarreira	1	Comporta	Porta que sustem as águas de diques, açudes, represas ou barragens e que pode abrir-se para o seu escoamento.	TRUE	TRUE	v1.0	89	04	Hidrografia	04.02	Barreira	Barreira	2D
valorbarreira	2	Eclusa	Obra hidráulica, construída sobre um rio ou em zona portuária, com uma ou várias comportas, que permite a navegação quando é necessário vencer grandes desníveis.	TRUE	TRUE	v1.0	89	04	Hidrografia	04.02	Barreira	Barreira	2D
valorbarreira	3	Açude	Construção de pedra, terra, madeira ou betão, transversal ao percurso de um curso de água de modo a reter águas e canalizá-las para diversos fins.	TRUE	TRUE	v1.0	89	04	Hidrografia	04.02	Barreira	Barreira	2D
valorbarreira	4	Represa	Pequena barreira natural ou artificial que retém a água de um curso de água.	TRUE	TRUE	v1.0	89	04	Hidrografia	04.02	Barreira	Barreira	2D
valorcaractfisicaviarodov	1	Autoestrada ou via reservada a automóveis e motociclos	Via destinada a trânsito rápido, com separação física de faixas de rodagem, sem cruzamentos de nível nem acesso a propriedades marginais, com acessos condicionados e sinalizadas como tal.	TRUE	TRUE	v1.0	89	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorcaractfisicaviarodov	2	Estrada	Via para circulação automóvel com percurso predominantemente não urbano, constituído por faixa de rodagem e bermas e que estabelece ligação com vias urbanas e rurais.	TRUE	TRUE	v1.0	89	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorcaractfisicaviarodov	3	Via urbana	Via para circulação automóvel, ciclistas e peões dentro de localidades.	TRUE	TRUE	v1.0	89	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorcaractfisicaviarodov	4	Via rural	Via habitualmente em meio rural (inclui caminho vicinal). 	TRUE	TRUE	v1.0	89	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorcaractfisicaviarodov	5	Aceiro	Via que desempenha funções de corta-fogo. 	TRUE	TRUE	v1.0	89	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorcaractfisicaviarodov	6	Ciclovia	Via de comunicação destinada à circulação develocípedes podendo permitir a circulação de pessoas a pé.	TRUE	TRUE	v1.0	89	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorcategoriabitola	1	Ibérica	A bitola nominal da via é de 1668 milímetros.	TRUE	TRUE	v1.0	90	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorcategoriabitola	2	Europeia	A bitola nominal da via é de 1435 milímetros.	TRUE	TRUE	v1.0	90	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorcategoriabitola	3	Métrica	A bitola nominal da via é de 1000 milímetros.	TRUE	TRUE	v1.0	90	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorcategoriabitola	995	Não aplicável		TRUE	TRUE	v1.0	90	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorcategoriainfratransaereo	1	Internacional	Aeródromo que presta serviços de transporte aéreo internacionais.	TRUE	TRUE	v1.0	90	05	Transportes	05.02	Infraestrutura de transporte aéreo	InfraTransAereo	2D
valorcategoriainfratransaereo	2	Nacional	Aeródromo que presta serviços de transporte aéreo nacionais.	TRUE	TRUE	v1.0	90	05	Transportes	05.02	Infraestrutura de transporte aéreo	InfraTransAereo	2D
valorcategoriainfratransaereo	3	Regional	Aeródromo que presta serviços de transporte aéreo regionais.	TRUE	TRUE	v1.0	90	05	Transportes	05.02	Infraestrutura de transporte aéreo	InfraTransAereo	2D
valorclassifica	1	Base do declive	Linha definidora do bordo inferior do terreno inclinado.	TRUE	TRUE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassifica	2	Alteração no declive	Linha ou local onde o gradiente altimétrico se altera.	FALSE	FALSE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassifica	3	Linha de forma	Linha de rutura que representa uma orientação local em que a superfície altimétrica objeto de descrição apresenta o maior declive.	FALSE	FALSE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassifica	4	Linha de talvegue	Linha de reunião de duas vertentes do terreno com concavidade voltada para cima (pontos de menor cota).	FALSE	FALSE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassifica	5	Linha de cumeada	Linha de reunião de duas vertentes do terreno com concavidade voltada para baixo (pontos de maior cota). Linha de festo.	FALSE	FALSE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassifica	6	Topo do declive	Linha definidora do bordo superior de terreno inclinado.	TRUE	TRUE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassificalas	1	Terreno	Ponto cotado no terreno.	TRUE	TRUE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassificalas	2	Edifício	Ponto cotado no edifício.	FALSE	FALSE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassificalas	2.1	Edifício - soleira	Ponto cotado na soleira do edifício.	FALSE	FALSE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassificalas	2.2	Edifício - beirado	Ponto cotado no remate inferior do telhado.	FALSE	FALSE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorclassificalas	2.3	Edifício - ponto mais alto	Ponto cotado em cumeeira ou na zona mais elevada do edifício.	FALSE	FALSE	v1.0	90	03	Altimetria	03.02	Linha de quebra	LinhaDeQuebra	3D
valorcondicaoconst	1	Demolido	Construção demolida já não subsistindo vestígios visíveis.	FALSE	FALSE	v1.0	91	06	Construções	06.03	Edifício	Edificio	2D
valorcondicaoconst	2	Desafetado	Construção não pode ser utilizada em condições normais, embora os seus principais elementos (paredes, telhado) ainda existam.	FALSE	FALSE	v1.0	91	06	Construções	06.03	Edifício	Edificio	2D
valorcondicaoconst	3	Em construção	Construção iniciada e não concluída. Este valor aplica-se unicamente à construção inicial do edifício e não a trabalhos de manutenção.	TRUE	TRUE	v1.0	91	06	Construções	06.03	Edifício	Edificio	2D
valorcondicaoconst	4	Projetado	Construção em fase de projeto.	FALSE	FALSE	v1.0	91	06	Construções	06.03	Edifício	Edificio	2D
valorcondicaoconst	5	Ruína	Construção parcialmente demolida.	TRUE	TRUE	v1.0	91	06	Construções	06.03	Edifício	Edificio	2D
valorcondutaagua	1	Aqueduto	Construção de pedra ou destinada ao transporte de água, incluindo aqueduto sobre arcadas ou pilares.	TRUE	TRUE	v1.0	91	08	Infraestruturas e serviços de interesse público	08.03	Conduta de água	CondutaDeAgua	2D
valorcondutaagua	2	Conduta	Tubo condutor de água.	TRUE	TRUE	v1.0	91	08	Infraestruturas e serviços de interesse público	08.03	Conduta de água	CondutaDeAgua	2D
valorcondutaagua	3	Canal	Passagem artificial de águas por vezes em forma de calha.	TRUE	TRUE	v1.0	91	08	Infraestruturas e serviços de interesse público	08.03	Conduta de água	CondutaDeAgua	2D
valorcondutaagua	4	Vala	Fosso longo artificial, mais ou menos largo, para conduzir as águas.	TRUE	TRUE	v1.0	91	08	Infraestruturas e serviços de interesse público	08.03	Conduta de água	CondutaDeAgua	2D
valorconstrucaolinear	1	Muro de alvenaria ou betão	Obra em alvenaria ou em betão que delimita ou separa áreas ou estruturas distintas, com altura e largura variáveis (inclui muros de gabiões).	TRUE	TRUE	v1.0	91	06	Construções	06.01	Construção linear	ConstruLinear	2D
valorconstrucaolinear	2	Muro de pedra solta	Obra de pedras sobrepostas que delimita ou separa áreas ou estruturas distintas, com altura e largura variáveis.	TRUE	TRUE	v1.0	91	06	Construções	06.01	Construção linear	ConstruLinear	2D
valorconstrucaolinear	3	Sebe	Tapumes feitos de arbustos emaranhados, árvores justapostas, ramos secos, varas entrelaçadas, para vedarem ou cercarem áreas ou separarem outras estruturas, sobre solo, muros ou muretes ou sobre pequenas valas.	TRUE	FALSE	v1.0	91	06	Construções	06.01	Construção linear	ConstruLinear	2D
valorconstrucaolinear	4	Gradeamento ou vedação	Delimitação física com o objetivo de impedir a passagem de pessoas, animais ou veículos, formada por barras de metal, arame ou ripas de madeira.	TRUE	FALSE	v1.0	91	06	Construções	06.01	Construção linear	ConstruLinear	2D
valorconstrucaolinear	5	Muralha	Muro de grande espessura e geralmente bastante elevado, construído, como obra defensiva, à volta de uma fortaleza, de uma praça de armas ou que protege um território.	TRUE	TRUE	v1.0	91	06	Construções	06.01	Construção linear	ConstruLinear	2D
valorconstrucaolinear	6	Portão	Porta que pode ter diversos tamanhos e formas e que, geralmente fecha uma abertura num muro ou numa grade, impedindo o acesso da via pública a um local privado.	TRUE	FALSE	v1.0	91	06	Construções	06.01	Construção linear	ConstruLinear	2D
valorconstrucaolinear	7	Barreira acústica	Dispositivo, normalmente sob a forma de painel, limitador da propagação de som, colocado entre as habitações e as estradas ou entre habitações e vias férreas.	TRUE	FALSE	v1.0	91	06	Construções	06.01	Construção linear	ConstruLinear	2D
valorconstrucaolinear	8	Pista	Circuito para competição desportiva diversa (atletismo e desportos motorizados).	TRUE	TRUE	v1.0	92	06	Construções	06.01	Construção linear	ConstruLinear	2D
valorcursodeagua	1	Rio navegável ou flutuável	Troço ou percurso total de curso de água que permite a navegação.	TRUE	TRUE	v1.0	92	04	Hidrografia	04.03	Curso de água	CursoDeAgua	3D
valorcursodeagua	2	Rio não navegável nem flutuável	Troço ou percurso total de curso de água que não permite a navegação nem a flutuabilidade.	TRUE	TRUE	v1.0	92	04	Hidrografia	04.03	Curso de água	CursoDeAgua	3D
valorcursodeagua	3	Ribeira	Pequeno curso de água de dimensões e caudal, permanente ou temporário, inferiores aos de um rio.	TRUE	TRUE	v1.0	92	04	Hidrografia	04.03	Curso de água	CursoDeAgua	3D
valorcursodeagua	4	Linha de água	Linha correspondente ao talvegue definido por duas ou mais vertentes, onde corre água com caudal permanente ou temporário.	TRUE	TRUE	v1.0	92	04	Hidrografia	04.03	Curso de água	CursoDeAgua	3D
valordesignacaotensao	1	Muito alta	Tensão entre fases cujo valor eficaz é superior a 110 kV.	TRUE	TRUE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.02	Cabo elétrico	CaboEletrico	2D
valordesignacaotensao	2	Alta	Tensão entre fases cujo valor eficaz é superior a 45 kV e igual ou inferior a 110 kV.	TRUE	TRUE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.02	Cabo elétrico	CaboEletrico	2D
valordesignacaotensao	3	Média	Tensão entre fases cujo valor eficaz é superior a 1 kV e igual ou inferior a 45 KV.	TRUE	FALSE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.02	Cabo elétrico	CaboEletrico	2D
valordesignacaotensao	4	Baixa	Tensão entre fases cujo valor eficaz é igual ou inferior a 1 kV.	TRUE	FALSE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.02	Cabo elétrico	CaboEletrico	2D
valorelementoassociadoagua	1	Marco de incêndio	Equipamento normalmente instalado na rede pública de abastecimento de água, também designado por marco de água, que permite a ligação de equipamentos de luta contra incêndios e o reabastecimento dos veículos dos bombeiros.	FALSE	FALSE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	2	Estação elevatória	Instalação dotada de equipamentos de bombagem destinados a receber e distribuir água.	TRUE	TRUE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	3	Estação de tratamento	Instalação destinada ao tratamento de água.	TRUE	TRUE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	4	Fonte	Construção feita geralmente de pedra provida de uma ou mais bicas ou torneiras por onde corre água (inclui chafariz, fontanário ou bica).	TRUE	TRUE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	5	Poço	Perfuração vertical, geralmente cilíndrica, normalmente revestida a alvenaria ou pedras sobrepostas, e orientada para a deteção e exploração do lençol de água mais perto da superfície do solo.	TRUE	TRUE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	6	Furo	Perfuração destinada à captação de água a grande profundidade.	FALSE	FALSE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	7	Reservatório de água	Construção, elevada ou à superfície, utilizada como depósito de água.	TRUE	TRUE	v1.0	92	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	8	Nora	Engenho ou aparelho para retirar água de poços ou cisternas, constituído por uma roda com pequenos reservatórios ou alcatruzes.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	9	Estrutura de captação de água	Infraestrutura destinada à captação de água de “Curso de água” ou “Água lêntica”.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	10	Câmara de visita	Compartimento que permite aceder à conduta ou à tubagem de rede de águas pluviais ou de esgotos.	FALSE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	11	Sumidouro	Escoadouro nas ruas para as águas, geralmente da chuva, que pode estar associado a um lancil ou a uma valeta, cuja entrada de caudal é feita superiormente, através de grade.	FALSE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoagua	12	Sarjeta	Escoadouro nas ruas para as águas, geralmente da chuva, entrarem por uma abertura lateral, localizada na face vertical do lancil sob o passeio.	FALSE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.04	Elemento associado de água	ElemAssocAgua	2D
valorelementoassociadoelectricidade	1	Central de produção elétrica	Infraestrutura que contém instalação ou instalações de produção de energia.	FALSE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	1.1	Central elétrica	Infraestrutura que contém instalação ou instalações de uma central elétrica.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	1.2	Central fotovoltaica	Infraestrutura que contém uma instalação de produção de energia elétrica a partir da radiação emitida pelo sol.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	1.3	Central eólica	Infraestrutura que contém uma instalação de produção de energia elétrica a partir da energia cinética dos ventos.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	1.4	Central termoelétrica	Infraestrutura que contém uma instalação de produção de energia elétrica a partir de energia libertada em forma de calor.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	2	Subestação	Estação numa rede de distribuição de energia elétrica, onde se faz a transformação da corrente e se fiscalizam as linhas.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	3	Aeromotor	Engenho para produzir energia elétrica quando acionado pela energia do vento.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	4	Gerador eólico	Equipamento de grande porte capaz de transformar a energia do vento em energia elétrica que é inserida diretamente na rede elétrica.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	5	Painel solar fotovoltaico	Equipamento utilizado para converter a energia solar em energia elétrica quando não estão sobre edifícios.	TRUE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	6	Poste de iluminação	Haste vertical, colocada no solo ou fixada em alvenaria, para suporte de luminárias de iluminação da via pública.	FALSE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	7	Poste de eletricidade	Equipamento para suporte das linhas de transporte de energia elétrica.	FALSE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	7.1	Poste de alta tensão	Equipamento para suporte das linhas de transporte de energia elétrica com tensão maior que 45kV e menor ou igual a 110kV destinada à indústria.	TRUE	TRUE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
